a02-000u-00-58	ok	154	0.681818	0.541667	1.000000	1.000000	AT	ష
a02-000u-00-59	ok	154	0.564103	0.527778	1.128205	0.888889	AT	అ
a02-000u-00-60	ok	154	0.500000	0.544118	1.000000	1.029412	AT	ఆ
a02-000u-00-61	ok	154	0.455882	0.532258	0.911765	0.870968	AT	ఇ
a02-000u-00-62	ok	154	0.510417	0.625000	0.937500	1.035714	AT	ఈ
a02-000u-00-63	ok	154	0.513158	0.480000	1.026316	0.960000	AT	ఉ
a02-000u-00-64	ok	154	0.511111	0.500000	0.977778	1.000000	AT	ఊ
a02-000u-00-65	ok	154	0.539216	0.552632	1.039216	1.105263	AT	ఋ
a02-000u-00-66	ok	154	0.508333	0.683333	1.016667	1.233333	AT	ౠ
a02-000u-00-67	ok	154	0.625000	0.553571	1.187500	1.107143	AT	ఎ
a02-000u-00-68	ok	154	0.487805	0.472973	0.926829	0.891892	AT	ఏ
a02-000u-00-69	ok	154	0.476744	0.515625	0.906977	0.968750	AT	ఐ
a02-000u-00-70	ok	154	0.482759	0.500000	0.827586	1.000000	AT	ఒ
a02-000u-00-71	ok	154	0.453125	0.460526	0.843750	0.921053	AT	ఓ
a02-000u-00-72	ok	154	0.151515	0.571429	0.000000	0.000000	AT	ఔ
a02-000u-00-73	ok	154	0.571429	0.461538	0.000000	0.000000	AT	ఔ
a02-000u-00-74	ok	154	0.500000	0.714286	0.840000	1.333333	AT	అం
a02-000u-00-75	ok	154	0.463636	0.568966	0.854545	1.068966	AT	అః
a02-000u-00-76	ok	154	0.538462	0.600000	1.000000	1.040000	AT	క
a02-000u-00-77	ok	154	0.500000	0.522727	0.862069	0.954545	AT	ఖ
a02-000u-00-78	ok	154	0.613636	0.529412	0.863636	1.058824	AT	గ
a02-000u-00-79	ok	154	0.585714	0.634615	1.000000	1.192308	AT	ఘ
a02-000u-00-80	ok	154	0.604167	0.586957	1.208333	1.000000	AT	ఙ
a02-000u-00-81	ok	154	0.483871	0.550000	0.967742	1.000000	AT	చ
a02-000u-00-82	ok	154	0.634615	0.555556	0.961538	1.000000	AT	ఛ
a02-000u-00-83	ok	154	0.215517	0.588235	0.396552	1.058824	AT	జ
a02-000u-00-84	ok	154	0.523810	0.576923	0.761905	0.846154	AT	ఞ
a02-000u-00-85	ok	154	0.513514	0.550000	1.027027	1.100000	AT	ట
a02-000u-00-86	ok	154	0.517241	0.500000	0.827586	0.913043	AT	ఠ
a02-000u-00-87	ok	154	0.517241	0.535714	0.965517	1.071429	AT	డ
a02-000u-00-88	ok	154	0.534483	0.480000	1.068966	0.960000	AT	ఢ
a02-000u-00-89	ok	154	0.483333	0.625000	0.966667	1.150000	AT	ణ
a02-000u-00-90	ok	154	0.500000	0.596154	0.842105	1.115385	AT	త
a02-000u-00-91	ok	154	0.515625	0.534483	0.906250	1.000000	AT	థ
a02-000u-00-92	ok	154	0.557692	0.652174	1.038462	1.130435	AT	ద
a02-000u-00-93	ok	154	0.535714	0.685185	1.000000	1.296296	AT	ధ
a02-000u-00-94	ok	154	0.777778	0.888889	0.000000	0.000000	AT	న
a02-000u-00-95	ok	154	0.514706	0.500000	0.911765	1.000000	AT	ప
a02-000u-00-96	ok	154	0.486486	0.514286	0.918919	0.914286	AT	ఫ
a02-000u-00-97	ok	154	0.500000	0.517857	0.888889	1.035714	AT	బ
a02-000u-00-98	ok	154	0.532258	0.531250	1.000000	1.000000	AT	భ
a02-000u-00-99	ok	154	0.511111	0.518519	0.977778	1.037037	AT	మ
a02-000u-00-100	ok	154	0.565217	0.630435	0.956522	1.173913	AT	వ
a02-000u-00-101	ok	154	0.580000	0.545455	0.680000	1.000000	AT	ళ
a02-000u-00-102	ok	154	0.483333	0.434783	0.900000	0.869565	AT	ష
a02-000u-00-103	ok	154	0.590909	0.466667	0.818182	0.933333	AT	స
a02-000u-00-104	ok	154	0.600000	0.642857	0.800000	1.285714	AT	హ
a02-000u-00-105	ok	154	0.625000	0.526316	1.000000	1.052632	AT	ఱ
a02-000u-00-106	ok	154	0.972222	0.722222	0.722222	1.444444	AT	అ
a02-000u-00-107	ok	154	0.575758	0.500000	0.787879	1.000000	AT	ఱ
a02-000u-00-108	ok	154	0.569767	0.522222	0.953488	0.866667	AT	ౠ
a02-000u-00-109	ok	154	0.736842	0.607143	0.842105	1.071429	AT	ఎ
a02-000u-00-110	ok	154	0.656250	0.600000	0.562500	1.200000	AT	ఉ
a02-000u-00-111	ok	154	0.558824	0.800000	0.647059	0.800000	AT	ఎ
a02-000u-00-112	ok	154	0.528169	0.574074	0.887324	1.148148	AT	ఏ
a02-000u-00-113	ok	154	0.660000	0.550000	0.680000	1.100000	AT	ఐ
a02-000u-00-114	ok	154	0.812500	0.200000	0.000000	0.000000	AT	ఒ
a02-000u-00-115	ok	154	0.543478	0.538462	1.086957	0.923077	AT	ఔ
a02-000u-00-116	ok	154	0.941176	1.227273	1.058824	2.272727	AT	ఋ
a02-000u-00-117	ok	154	0.488636	0.534091	0.977273	0.931818	AT	అం
a02-000u-00-118	ok	154	0.589744	0.550000	0.871795	1.100000	AT	అః
a02-000u-00-119	ok	154	0.568966	0.560000	0.793103	1.120000	AT	క
a02-000u-00-121	ok	154	0.477273	0.500000	0.772727	1.000000	AT	ఖ
a02-000u-00-122	ok	154	0.592593	0.478261	0.814815	0.956522	AT	గ
a02-000u-00-123	ok	154	0.277778	0.560000	0.555556	0.960000	AT	ఘ
a02-000u-00-124	ok	154	0.515152	0.440000	0.848485	0.880000	AT	చ
a02-000u-00-126	ok	154	0.540541	0.540000	0.918919	1.000000	AT	ట
a02-000u-00-127	ok	154	0.596154	0.535714	0.961538	0.857143	AT	ఠ
a02-000u-00-128	ok	154	0.604167	0.596154	1.125000	1.115385	AT	ఠ
a02-000u-00-129	ok	154	0.619048	0.600000	1.142857	1.200000	AT	ఢ
a02-000u-00-130	ok	154	0.657895	0.600000	0.894737	1.200000	AT	ణ
a02-000u-00-131	ok	154	0.338710	0.490000	0.580645	0.860000	AT	త
a02-000u-00-132	ok	154	0.366667	0.476190	0.600000	0.904762	AT	థ
a02-000u-00-133	ok	154	0.554054	0.484375	0.945946	0.968750	AT	ద
a02-000u-00-134	ok	154	0.548387	0.606061	0.967742	1.030303	AT	ధ
a02-000u-00-135	ok	154	0.210227	0.610000	0.397727	0.900000	AT	ప
a02-000u-00-136	ok	154	0.557692	0.521739	0.807692	0.956522	AT	బ
a02-000u-00-137	ok	154	0.292857	0.560000	0.528571	0.880000	AT	య
a02-000u-00-138	ok	154	0.522727	0.571429	1.045455	0.857143	AT	ల
a02-000u-00-139	ok	154	0.500000	0.520833	0.900000	1.041667	AT	అ
a02-000u-00-140	ok	154	0.511905	0.568182	1.023810	1.045455	AT	ఆ
a02-000u-00-141	ok	154	0.500000	0.596154	0.888889	0.961538	AT	ఇ
a02-000u-00-142	ok	154	0.520000	0.541667	0.920000	0.833333	AT	ఈ
a02-000u-00-143	ok	154	0.526316	0.500000	0.947368	0.826087	AT	ఉ
a02-000u-00-144	ok	154	0.519231	0.600000	0.961538	1.040000	AT	ఊ
a02-000u-00-145	ok	154	0.515873	0.578947	1.000000	1.157895	AT	ఋ
a02-000u-00-146	ok	154	0.492537	0.575000	0.955224	1.150000	AT	ౠ
a02-000u-00-147	ok	154	0.500000	0.600000	0.939394	1.200000	AT	ఎ
a02-000u-00-148	ok	154	0.544118	0.483871	1.088235	0.967742	AT	ఏ
a02-000u-00-149	ok	154	0.538462	0.604167	0.923077	1.125000	AT	ఐ
a02-000u-00-150	ok	154	0.596154	0.500000	0.807692	1.000000	AT	ఒ
a02-000u-00-151	ok	154	0.573529	0.583333	1.029412	1.083333	AT	ఓ
a02-000u-00-152	ok	154	0.539474	0.542857	0.973684	0.971429	AT	ఔ
a02-000u-00-153	ok	154	0.508929	0.521739	0.982143	1.043478	AT	అం
a02-000u-00-154	ok	154	0.560345	0.557692	0.913793	1.115385	AT	అః
a02-000u-00-155	ok	154	0.568966	0.589286	1.068966	1.178571	AT	క
a02-000u-00-156	ok	154	0.540541	0.541667	0.918919	1.000000	AT	ఖ
a02-000u-00-157	ok	154	0.544118	0.681818	0.852941	1.090909	AT	గ
a02-000u-00-158	ok	154	0.550000	0.616667	0.966667	1.166667	AT	ఘ
a02-000u-00-159	ok	154	0.602273	0.555556	0.977273	0.962963	AT	ఙ
a02-000u-00-160	ok	154	0.562500	0.608696	1.062500	1.130435	AT	చ
a02-000u-00-161	ok	154	0.500000	0.562500	0.833333	0.958333	AT	ఛ
a02-000u-00-162	ok	154	0.555556	0.619048	1.037037	1.047619	AT	జ
a02-000u-00-163	ok	154	0.528302	0.547619	1.018868	1.000000	AT	ఝ
a02-000u-00-164	ok	154	0.571429	0.562500	1.000000	1.041667	AT	ఞ
a02-000u-00-165	ok	154	0.526316	0.642857	1.052632	1.190476	AT	ట
a02-000u-00-166	ok	154	0.575758	0.578125	0.969697	0.968750	AT	ఠ
a02-000u-00-167	ok	154	0.551282	0.592593	0.948718	1.185185	AT	డ
a02-000u-00-168	ok	154	0.564103	0.550000	0.871795	1.100000	AT	ఢ
a02-000u-00-169	ok	154	0.510417	0.557692	0.979167	1.115385	AT	ణ
a02-000u-00-170	ok	154	0.500000	0.523810	1.000000	1.047619	AT	ట
a02-000u-00-171	ok	154	0.560606	0.531250	1.000000	1.062500	AT	ఠ
a02-000u-00-172	ok	154	0.512500	0.571429	0.975000	1.142857	AT	డ
a02-000u-00-173	ok	154	0.564103	0.516667	1.076923	0.966667	AT	ఢ
a02-000u-00-174	ok	154	0.510204	0.576923	0.979592	0.923077	AT	ణ
a02-000u-00-175	ok	154	0.575758	0.620000	1.090909	1.000000	AT	త
a02-000u-00-176	ok	154	0.538462	0.588235	1.076923	1.058824	AT	థ
a02-000u-00-177	ok	154	0.545455	0.557692	1.030303	1.038462	AT	ద
a02-000u-00-178	ok	154	0.500000	0.600000	1.000000	1.028571	AT	ధ
a02-000u-00-179	ok	154	0.544118	0.629032	1.088235	1.258065	AT	న
a02-000u-00-180	ok	154	0.555556	0.583333	1.055556	1.000000	AT	ప
a02-000u-00-181	ok	154	0.714286	0.724138	1.371429	1.379310	AT	ఫ
a02-000u-00-182	ok	154	0.535714	0.600000	1.071429	1.200000	AT	బ
a02-000u-00-183	ok	154	0.511628	0.600000	1.023256	1.066667	AT	భ
a02-000u-00-184	ok	154	0.516949	0.517857	0.966102	1.035714	AT	మ
a02-000u-00-185	ok	154	0.500000	0.527778	1.000000	1.055556	AT	య
a02-000u-00-186	ok	154	0.454545	0.583333	0.909091	0.944444	AT	ఱ
a02-000u-00-187	ok	154	0.620000	0.687500	1.160000	1.375000	AT	ర
a02-000u-00-188	ok	154	0.521739	0.576923	0.869565	1.000000	AT	ల
a02-000u-00-189	ok	154	0.580000	0.593750	1.080000	1.187500	AT	వ
a02-000u-00-190	ok	154	0.636364	0.766667	1.272727	1.533333	AT	శ
a02-000u-00-191	ok	154	0.500000	0.526316	1.000000	1.052632	AT	ష
a02-000u-00-192	ok	154	0.571429	0.500000	0.857143	1.000000	AT	స
a02-000u-00-193	ok	154	0.513514	0.552632	0.756757	1.000000	AT	హ
a02-000u-00-194	ok	154	0.619048	0.558824	1.238095	1.000000	AT	ళ
a02-000u-00-195	ok	154	0.500000	0.574074	0.703704	1.074074	AT	క్ష
a02-000u-00-196	ok	154	0.603448	0.527778	1.137931	1.055556	AT	అ
a02-000u-00-197	ok	154	0.472973	0.571429	0.837838	1.047619	AT	అ
a02-000u-00-198	ok	154	0.532258	0.675000	1.000000	1.350000	AT	ఇ
a02-000u-00-199	ok	154	0.525641	0.575000	1.051282	1.050000	AT	ఈ
a02-000u-00-200	ok	154	0.500000	0.543478	0.941176	1.086957	AT	ఉ
a02-000u-00-201	ok	154	0.488095	0.605263	0.976190	1.105263	AT	ఊ
a02-000u-00-202	ok	154	0.525424	0.578947	0.949153	1.157895	AT	ఋ
a02-000u-00-203	ok	154	0.507042	0.575000	0.985915	1.050000	AT	ౠ
a02-000u-00-204	ok	154	0.629630	0.750000	1.037037	1.388889	AT	ఎ
a02-000u-00-205	ok	154	0.534483	0.588235	0.931034	1.058824	AT	ఏ
a02-000u-00-206	ok	154	0.532258	0.547619	1.064516	1.095238	AT	ఐ
a02-000u-00-207	ok	154	0.481481	0.500000	0.814815	1.000000	AT	ఒ
a02-000u-00-208	ok	154	0.537037	0.566667	1.074074	1.133333	AT	ఓ
a02-000u-00-209	ok	154	0.486842	0.500000	0.552632	0.307692	AT	ఔ
a02-000u-00-210	ok	154	0.523256	0.605263	1.046512	1.210526	AT	అం
a02-000u-00-211	ok	154	0.523256	0.552632	1.046512	1.000000	AT	అః
a02-000u-00-212	ok	154	0.580000	0.580000	1.000000	1.000000	AT	క
a02-000u-00-213	ok	154	0.515625	0.541667	1.031250	0.916667	AT	ఖ
a02-000u-00-214	ok	154	0.516667	0.650000	0.966667	1.300000	AT	గ
a02-000u-00-215	ok	154	0.520408	0.652174	1.000000	1.304348	AT	ఘ
a02-000u-00-216	ok	154	0.558824	0.500000	0.941176	0.900000	AT	ఙ
a02-000u-00-217	ok	154	0.528571	0.522727	0.885714	1.045455	AT	ఛ
a02-000u-00-218	ok	154	0.615385	0.588235	1.153846	1.058824	AT	జ
a02-000u-00-219	ok	154	0.530612	0.527778	0.857143	1.055556	AT	ఝ
a02-000u-00-220	ok	154	0.511628	0.700000	0.976744	1.200000	AT	ఞ
a02-000u-00-221	ok	154	0.557143	0.583333	0.885714	1.166667	AT	ట
a02-000u-00-222	ok	154	0.500000	0.592593	0.939394	1.185185	AT	ఠ
a02-000u-00-223	ok	154	0.461538	0.538462	0.769231	1.000000	AT	డ
a02-000u-00-224	ok	154	0.500000	0.500000	0.833333	1.000000	AT	ఢ
a02-000u-00-225	ok	154	0.548780	0.552632	1.048780	1.105263	AT	ణ
a02-000u-00-226	ok	154	0.472973	0.538462	0.783784	1.076923	AT	త
a02-000u-00-227	ok	154	0.564103	0.593750	1.025641	0.937500	AT	థ
a02-000u-00-228	ok	154	0.379630	0.571429	0.685185	1.142857	AT	ద
a02-000u-00-229	ok	154	0.512500	0.609375	0.925000	1.218750	AT	ధ
a02-000u-00-230	ok	154	0.515152	0.629032	0.969697	1.193548	AT	న
a02-000u-00-231	ok	154	0.531250	0.525000	0.812500	1.050000	AT	ప
a02-000u-00-232	ok	154	0.548387	0.477273	0.903226	0.954545	AT	ఫ
a02-000u-00-233	ok	154	0.480769	0.625000	0.884615	1.250000	AT	బ
a02-000u-00-234	ok	154	0.500000	0.586957	0.925926	0.826087	AT	భ
a02-000u-00-235	ok	154	0.512195	0.620000	0.926829	1.080000	AT	మ
a02-000u-00-236	ok	154	0.509804	0.619048	0.941176	1.238095	AT	య
a02-000u-00-237	ok	154	0.461538	0.656250	0.769231	1.062500	AT	ర
a02-000u-00-238	ok	154	0.574074	0.437500	0.851852	0.875000	AT	ల
a02-000u-00-239	ok	154	0.482143	0.529412	0.964286	0.941176	AT	వ
a02-000u-00-240	ok	154	0.543478	0.700000	1.000000	1.266667	AT	శ
a02-000u-00-241	ok	154	0.466667	0.600000	0.933333	1.200000	AT	ష
a02-000u-00-242	ok	154	0.479167	0.625000	0.875000	1.125000	AT	స
a02-000u-00-243	ok	154	0.472222	0.558824	0.888889	1.000000	AT	హ
a02-000u-00-244	ok	154	0.233333	0.516129	0.466667	0.967742	AT	ళ
a02-000u-00-245	ok	154	0.530303	0.578947	0.939394	1.157895	AT	ఱ
a02-000u-00-246	ok	154	0.527778	0.653846	1.055556	1.307692	AT	అ
a02-000u-00-247	ok	154	0.547619	0.558824	1.000000	1.117647	AT	ఆ
a02-000u-00-248	ok	154	0.515152	0.543478	0.909091	1.086957	AT	ఇ
a02-000u-00-249	ok	154	0.580645	0.545455	1.096774	1.000000	AT	ఈ
a02-000u-00-250	ok	154	0.642857	0.718750	1.095238	1.312500	AT	ఉ
a02-000u-00-251	ok	154	0.565789	0.571429	0.973684	0.857143	AT	ఊ
a02-000u-00-252	ok	154	0.519608	0.555556	0.764706	1.111111	AT	ఋ
a02-000u-00-253	ok	154	0.506944	0.595238	0.986111	1.190476	AT	ౠ
a02-000u-00-254	ok	154	0.272727	0.571429	0.363636	0.952381	AT	ఎ
a02-000u-00-255	ok	154	0.480000	0.500000	0.960000	1.000000	AT	ఐ
a02-000u-00-256	ok	154	0.253968	0.523810	0.349206	0.857143	AT	ఒ
a02-000u-00-257	ok	154	0.485714	0.540000	0.800000	1.080000	AT	ఔ
a02-000u-00-258	ok	154	0.526316	0.529412	0.947368	0.705882	AT	అం
a02-000u-00-259	ok	154	0.474359	0.583333	0.948718	1.166667	AT	అః
a02-000u-00-260	ok	154	0.500000	0.575000	1.000000	1.150000	AT	క
a02-000u-00-261	ok	154	0.583333	0.565217	1.166667	1.130435	AT	ఖ
a02-000u-00-262	ok	154	0.586957	0.617647	1.173913	1.117647	AT	గ
a02-000u-00-263	ok	154	0.513158	0.534483	1.026316	1.000000	AT	ఘ
a02-000u-00-264	ok	154	0.514706	0.500000	1.029412	1.000000	AT	ఙ
a02-000u-00-265	ok	154	0.500000	0.500000	1.000000	1.000000	AT	చ
a02-000u-00-266	ok	154	0.476744	0.523810	0.860465	1.047619	AT	ఛ
a02-000u-00-267	ok	154	0.500000	0.565217	0.945946	1.043478	AT	జ
a02-000u-00-268	ok	154	0.549020	0.562500	1.058824	1.125000	AT	ఝ
a02-000u-00-269	ok	154	0.500000	0.565217	0.916667	1.043478	AT	ఞ
a02-000u-00-270	ok	154	0.464286	0.541667	0.928571	0.833333	AT	ష
a02-000u-00-271	ok	154	0.531250	0.337838	0.937500	0.675676	AT	స
a02-000u-00-272	ok	154	0.552632	0.642857	1.052632	1.142857	AT	హ
a02-000u-00-273	ok	154	0.538462	0.500000	1.076923	1.000000	AT	ళ
a02-000u-00-274	ok	154	0.611111	0.535714	0.925926	1.071429	AT	క్ష
a02-000u-00-275	ok	154	0.500000	0.520000	0.882353	0.880000	AT	ఱ
a02-000u-00-276	ok	154	0.484848	0.500000	0.969697	0.920000	AT	అ
a02-000u-00-277	ok	154	0.515625	0.516667	0.968750	1.033333	AT	ఆ
a02-000u-00-278	ok	154	0.500000	0.555556	0.952381	0.888889	AT	ఇ
a02-000u-00-279	ok	154	0.510638	0.513158	0.936170	0.973684	AT	ఈ
a02-000u-00-280	ok	154	0.514706	0.564516	0.911765	0.935484	AT	ఉ
a02-000u-00-281	ok	154	0.500000	0.500000	0.920000	0.950000	AT	ఊ
a02-000u-00-282	ok	154	0.510417	0.551724	1.020833	1.034483	AT	ఋ
a02-000u-00-283	ok	154	0.518293	0.532258	1.036585	1.000000	AT	ౠ
a02-000u-00-284	ok	154	0.500000	0.583333	1.000000	1.055556	AT	ఎ
a02-000u-00-285	ok	154	0.583333	0.534483	1.083333	1.000000	AT	ఏ
a02-000u-00-286	ok	154	0.603448	0.666667	0.931034	1.166667	AT	ఐ
a02-000u-00-288	ok	154	0.519231	0.522727	1.038462	0.863636	AT	ఒ
a02-000u-00-289	ok	154	0.611111	0.592593	0.925926	1.037037	AT	ఓ
a02-000u-00-290	ok	154	0.484375	0.532258	0.968750	1.000000	AT	ఔ
a02-000u-00-291	ok	154	0.538462	0.600000	0.923077	1.000000	AT	అం
a02-000u-00-292	ok	154	0.512500	0.545455	0.975000	1.090909	AT	అః
a02-000u-00-293	ok	154	0.517241	0.566667	0.965517	1.133333	AT	క
a02-000u-00-294	ok	154	0.593750	0.616667	1.062500	1.033333	AT	ఖ
a02-000u-00-295	ok	154	0.634615	0.645161	0.961538	1.225806	AT	గ
a02-000u-00-296	ok	154	0.560976	0.593750	1.073171	1.125000	AT	ఘ
a02-000u-00-297	ok	154	0.607143	0.478261	0.928571	0.869565	AT	ఙ
a02-000u-00-298	ok	154	0.500000	0.611111	1.000000	1.074074	AT	చ
a02-000u-00-299	ok	154	0.546875	0.500000	1.031250	1.000000	AT	ఛ
a02-000u-00-300	ok	154	0.574074	0.481481	0.925926	0.962963	AT	జ
a02-000u-00-301	ok	154	0.544444	0.515625	0.955556	1.031250	AT	ఝ
a02-000u-00-302	ok	154	0.500000	0.553571	1.000000	1.107143	AT	ఞ
a02-000u-00-303	ok	154	0.514286	0.574074	1.028571	1.000000	AT	ట
a02-000u-00-304	ok	154	0.535714	0.593750	1.071429	1.187500	AT	ఠ
a02-000u-00-305	ok	154	0.468750	0.500000	0.937500	0.888889	AT	డ
a02-000u-00-306	ok	154	0.500000	0.500000	0.945946	1.000000	AT	ఢ
a02-000u-00-307	ok	154	0.500000	0.550000	1.000000	1.033333	AT	ణ
a02-000u-00-308	ok	154	0.557143	0.590909	1.057143	1.060606	AT	త
a02-000u-00-309	ok	154	0.568966	0.645161	1.068966	1.290323	AT	థ
a02-000u-00-310	ok	154	0.500000	0.485714	0.866667	0.914286	AT	ద
a02-000u-00-311	ok	154	0.500000	0.525000	0.950000	1.000000	AT	ధ
a02-000u-00-312	ok	154	0.500000	0.545455	1.000000	1.090909	AT	న
a02-000u-00-313	ok	154	0.500000	0.543478	0.851852	1.086957	AT	ప
a02-000u-00-314	ok	154	0.571429	0.586207	1.000000	1.034483	AT	ఫ
a02-000u-00-315	ok	154	0.500000	0.619048	0.851852	1.142857	AT	బ
a02-000u-00-316	ok	154	0.600000	0.585714	1.000000	1.114286	AT	భ
a02-000u-00-317	ok	154	0.500000	0.500000	0.837838	1.000000	AT	మ
a02-000u-00-318	ok	154	0.530000	0.541667	1.020000	1.083333	AT	య
a02-000u-00-319	ok	154	0.500000	0.489130	1.000000	0.978261	AT	ర
a02-000u-00-320	ok	154	0.486111	0.580000	0.972222	0.920000	AT	ల
a02-000u-00-321	ok	154	0.525641	0.513158	0.948718	1.026316	AT	వ
a02-000u-00-322	ok	154	0.540541	0.538462	1.027027	1.076923	AT	శ
a02-000u-00-323	ok	154	0.576923	0.500000	1.000000	0.931034	AT	య
a02-000u-00-324	ok	154	0.560000	0.426471	0.960000	0.852941	AT	ర
a02-000u-00-325	ok	154	0.607143	0.475000	1.000000	0.950000	AT	ల
a02-000u-00-326	ok	154	0.550000	0.534483	1.033333	1.000000	AT	వ
a02-000u-00-327	ok	154	0.562500	0.530303	1.125000	1.000000	AT	శ
a02-000u-00-328	ok	154	0.480000	0.613636	0.960000	1.136364	AT	య
a02-000u-00-329	ok	154	0.537037	0.560000	1.074074	1.040000	AT	ర
a02-000u-00-330	ok	154	0.500000	0.517857	0.891892	0.964286	AT	హ
a02-000u-00-331	ok	154	0.634615	0.482143	1.115385	0.821429	AT	ళ
a02-000u-00-332	ok	154	0.538462	0.552632	1.000000	1.105263	AT	క్ష
a02-000u-00-333	ok	154	0.555556	0.571429	0.944444	1.000000	AT	ఱ
a02-000u-00-334	ok	154	0.542857	0.520833	0.914286	0.875000	AT	ఱ
a02-000u-00-335	ok	154	0.482143	0.595238	0.892857	1.000000	AT	ష
a02-000u-00-336	ok	154	0.537037	0.535714	1.000000	1.000000	AT	స
a02-000u-00-337	ok	154	0.500000	0.574074	1.000000	1.148148	AT	హ
